Im_x,Im_y,Ca_x,Ca_y,Ca_z,Mi_x,Mi_y
583,464,-0.04652140662074089,0.08691176772117615,0.7280000448226929,1127,551
638,460,-0.0027496390976011753,0.083492211997509,0.7260000109672546,914,528
662,460,0.01627255231142044,0.08337720483541489,0.7250000238418579,824,519
701,454,0.04717745631933212,0.07861259579658508,0.7250000238418579,696,513
749,507,0.08392135798931122,0.11886867880821228,0.7140000462532043,537,696
