Im_x,Im_y,Ca_x,Ca_y,Ca_z,Mi_x,Mi_y
662,466,0.011626457795500755,0.06297580897808075,0.5180000066757202,1082,260
738,462,0.05360100418329239,0.05953438580036163,0.5080000162124634,883,252
770,463,0.07094752788543701,0.05973593518137932,0.5049999952316284,802,243
828,460,0.1015346571803093,0.05727151781320572,0.49800002574920654,665,234
926,460,0.15114600956439972,0.055891480296850204,0.48600003123283386,436,222
